code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
002407,多氟多,化工原料,河南,30.43,5.44,7.03,837844.88,417427.63,164002.34,217029.47,3.09,0.26,5.12,1.9,20100518,82629.02,1.18,7.66,-19.04,25.82,6.31,143732.0
600035,楚天高速,路桥,湖北,7.71,14.91,17.28,1076654.25,167482.17,58697.19,135630.63,0.78,0.284,3.63,0.8,20040310,225072.09,1.3,20.81,1.61,39.71,22.33,68217.0
002603,以岭药业,中成药,河北,17.25,9.89,12.06,845099.19,477925.09,255666.7,295978.91,2.45,0.466,6.28,1.71,20110728,309125.28,2.56,25.05,25.01,66.35,14.68,43181.0
603585,苏利股份,化工原料,江苏,12.15,0.54,1.8,229440.91,171843.19,35628.25,69029.06,3.83,1.265,9.3,2.2,20161214,71189.65,3.95,13.01,36.78,40.7,18.93,11861.0
000039,中集集团,轻工机械,深圳,10.4,12.68,29.85,14969301.0,7333933.0,2321617.5,408380.09,1.37,0.76,10.83,0.99,19940408,2104599.5,7.05,23.99,76.96,14.91,3.46,87186.0
603583,捷昌驱动,电气设备,浙江,25.0,0.3,1.21,179666.47,139584.95,23175.71,92867.07,7.69,1.76,12.32,3.58,20180921,38691.78,3.2,0.0,0.0,42.48,21.68,29426.0
300609,汇纳科技,互联网,上海,43.38,0.55,1.01,56328.13,40453.31,556.85,23876.42,2.36,0.389,4.91,4.59,20170215,15787.52,1.56,22.4,19.13,69.62,26.36,10426.0
300745,欣锐科技,汽车配件,深圳,61.78,0.29,1.15,160566.47,145834.27,8698.33,60588.86,5.29,0.57,9.2,4.37,20180523,30243.71,2.64,0.0,0.0,26.57,12.29,22251.0
603030,全筑股份,装修装饰,上海,15.63,5.34,5.38,719232.13,618409.63,46126.84,50837.01,0.94,0.235,3.2,1.53,20150320,64231.66,1.19,51.5,160.35,12.71,2.79,16162.0
600284,浦东建设,建筑施工,上海,16.59,9.7,9.7,1132822.25,903547.13,13707.47,199136.52,2.05,0.221,5.79,0.85,20040316,232567.41,2.4,14.85,-1.23,9.5,11.09,79090.0
002379,宏创控股,铝,山东,245.7,9.26,9.26,144224.2,51706.03,28689.58,56846.86,0.61,0.009000000000000001,1.36,2.17,20100331,-25103.72,-0.27,1.42,-76.55,3.31,0.76,42591.0
603008,喜临门,家居用品,浙江,18.24,3.2,3.95,639201.94,350387.69,115986.82,144436.02,3.66,0.40399999999999997,7.22,1.36,20120717,102996.11,2.61,44.78,-22.01,31.43,5.38,13746.0
601226,华电重工,专用机械,北京,72.55,11.55,11.55,819332.63,693820.44,90727.25,122008.38,1.06,0.040999999999999995,3.07,1.28,20141211,102284.05,0.89,27.25,5967.29,10.21,1.1,40993.0
600719,大连热电,供气供热,辽宁,0.0,4.05,4.05,165058.3,46443.6,75448.96,10217.32,0.25,-0.084,1.71,2.3,19960716,1780.64,0.04,-4.79,-35.12,5.45,-6.87,24676.0
000591,太阳能,新型电力,重庆,9.26,20.37,30.07,3284056.25,792907.31,2160310.25,669333.13,2.23,0.239,4.19,0.7,19960208,282461.31,0.94,-20.11,4.58,51.64,23.95,57848.0
600673,东阳光科,铝,广东,21.23,24.59,30.14,1929422.38,860496.63,510804.81,67159.28,0.22,0.32,2.18,3.61,19930917,269004.13,0.89,32.55,54.16,34.39,9.77,74680.0
002634,棒杰股份,服饰,浙江,54.42,2.7,4.61,96019.15,35750.43,22260.07,1312.54,0.03,0.054000000000000006,1.5,2.62,20111205,18416.77,0.4,-5.46,-32.54,26.56,8.36,31856.0
600714,金瑞矿业,煤炭开采,青海,82.11,2.88,2.88,66798.96,47264.21,7791.18,30016.33,1.04,0.054000000000000006,2.14,2.76,19960606,70.45,0.0,55.45,72.96,33.78,16.96,19814.0
600279,重庆港九,港口,重庆,19.7,6.93,6.93,858320.88,315186.69,349626.97,208266.23,3.01,0.15,5.22,0.76,20000731,75129.97,1.08,6.48,-13.02,6.57,1.88,44237.0
002712,思美传媒,广告包装,浙江,12.93,3.08,5.81,517037.81,290567.63,705.72,188917.47,3.25,0.35,5.98,0.99,20140123,94377.22,1.62,39.09,5.31,10.99,4.76,11380.0
002350,北京科锐,电气设备,北京,32.78,4.83,5.0,358084.25,263563.78,43051.23,82331.67,1.65,0.15,3.53,1.68,20100203,43314.2,0.87,21.75,367.05,25.77,3.95,41606.0
000042,中洲控股,全国地产,深圳,8.46,4.85,6.65,4549432.5,3978859.5,130372.42,250728.72,3.77,1.139,10.64,1.21,19940921,338158.09,5.09,75.28,209.73,45.89,10.7,12164.0
600683,京投发展,区域地产,浙江,27.24,7.41,7.41,3287915.25,2790294.25,4626.95,32778.12,0.44,0.109,3.08,1.28,19931025,110699.5,1.49,-2.33,4308.64,28.35,3.68,24088.0
000721,西安饮食,酒店餐饮,陕西,0.0,4.36,4.99,107216.82,46800.37,30265.84,5551.46,0.11,-0.008,1.32,3.0,19970430,5241.9,0.11,1.88,-4.74,34.6,-1.11,66102.0
000088,盐 田 港,港口,深圳,24.23,19.42,19.42,987488.13,138449.38,67406.31,79582.46,0.41,0.154,3.35,1.48,19970728,297462.28,1.53,16.73,5.13,51.04,101.9,67774.0
002195,二三四五,软件服务,上海,12.24,42.3,44.43,1127148.75,636539.19,7226.08,175702.81,0.4,0.25,1.96,2.03,20071212,304419.75,0.69,24.34,51.82,88.38,44.24,194264.0
300557,理工光科,电器仪表,湖北,0.0,0.34,0.56,57610.61,48394.28,2770.1,19838.15,3.56,-0.562,7.83,2.79,20161101,15092.42,2.71,-68.25,-377.58,34.81,-67.67,8958.0
002732,燕塘乳业,乳制品,广东,27.25,1.56,1.57,137605.92,35901.14,76887.96,31940.59,2.03,0.41100000000000003,5.84,2.56,20141205,38551.87,2.45,5.53,-38.97,32.67,6.71,19423.0
603557,起步股份,服饰,浙江,19.07,2.19,4.7,207740.88,154771.52,39551.48,53821.25,1.15,0.314,3.23,2.47,20170818,48403.75,1.03,3.74,5.13,36.53,15.85,22847.0
603838,四通股份,陶瓷,广东,33.69,2.67,2.67,85085.68,37174.94,19428.13,13989.55,0.52,0.2,2.73,3.28,20150701,29289.6,1.1,4.25,49.77,30.45,14.98,22680.0
600359,新农开发,农业综合,新疆,0.0,3.82,3.82,226687.45,139605.05,58585.55,93332.75,2.45,-0.057999999999999996,1.76,2.27,19990429,-70655.99,-1.85,-61.35,-151.66,20.45,-7.14,47967.0
600307,酒钢宏兴,普钢,甘肃,8.75,62.63,62.63,3816526.5,1043793.81,2211406.25,686394.19,1.1,0.171,1.71,1.17,20001220,-383420.69,-0.61,18.88,61.52,10.39,2.96,293222.0
000797,中国武夷,全国地产,福建,21.91,12.99,13.11,1558534.0,1431388.0,46135.09,249233.97,1.9,0.13699999999999998,3.75,1.07,19970715,85615.96,0.65,-2.13,71.23,22.74,8.45,28364.0
000536,华映科技,元器件,福建,0.0,20.03,27.66,2364780.25,1031146.81,907478.63,859451.63,3.11,-0.166,4.33,0.46,19931126,3438.91,0.01,5.55,-355.68,12.0,-12.66,43471.0
002168,深圳惠程,电气设备,深圳,16.88,7.84,8.13,358873.06,184730.77,9355.67,45355.12,0.56,0.42,2.27,3.97,20070919,64467.38,0.79,557.63,453.15,71.47,21.4,53048.0
600666,奥瑞德,元器件,黑龙江,0.0,7.95,12.27,588396.63,258901.55,101611.96,79023.11,0.64,-0.004,2.14,1.4,19930712,98978.06,0.81,19.0,-105.88,19.59,-0.55,94950.0
603388,元成股份,建筑施工,浙江,18.25,0.85,2.06,239417.97,190378.31,8889.63,32707.91,1.58,0.413,4.05,2.48,20170324,33344.6,1.61,52.65,55.52,25.56,10.97,10632.0
600901,江苏租赁,多元金融,江苏,14.16,6.4,29.87,5870792.5,0.0,45353.05,431590.75,1.45,0.34,3.59,1.68,20180301,238532.47,0.8,17.77,10.28,0.0,53.79,164212.0
000026,飞亚达Ａ,其他商业,深圳,14.26,3.57,4.39,361735.53,247139.8,46109.75,106245.56,2.42,0.371,5.81,1.21,19930603,84639.67,1.93,3.6,19.12,42.21,6.34,0.0
300411,金盾股份,专用机械,浙江,44.99,1.31,4.74,381073.25,153156.66,23540.15,264357.75,5.57,0.134,7.28,1.11,20141231,31089.99,0.66,66.72,81.88,41.67,16.16,24453.0
002562,兄弟科技,化学制药,浙江,34.67,4.98,8.66,348139.97,147885.75,144913.52,52914.56,0.61,0.087,2.42,1.67,20110310,66510.65,0.77,-0.39,-69.89,26.5,7.03,39819.0
603917,合力科技,汽车配件,浙江,24.62,0.39,1.57,119072.52,78426.86,23270.35,28987.25,1.85,0.43,5.62,2.51,20171204,38071.59,2.43,17.31,26.51,33.07,16.5,18332.0
603861,白云电器,电气设备,广东,26.46,1.21,4.43,495465.31,308522.72,93941.15,24033.93,0.54,0.171,5.07,1.79,20160322,134014.34,3.03,32.3,39.48,29.38,6.45,22955.0
300229,拓尔思,软件服务,北京,63.71,4.66,4.69,247192.52,131178.02,15738.95,60193.3,1.28,0.095,3.89,2.08,20110615,69225.18,1.47,1.2,-28.12,61.51,8.32,39767.0
603528,多伦科技,软件服务,江苏,26.57,1.88,6.27,205101.52,170276.47,15292.42,19296.32,0.31,0.171,2.3,2.63,20160503,53025.5,0.85,7.96,27.6,61.37,25.73,35173.0
601388,怡球资源,铝,江苏,39.29,20.25,20.25,500739.69,353269.78,123355.97,11575.82,0.06,0.039,1.28,1.58,20120423,46516.68,0.23,21.17,-67.74,9.47,1.64,75769.0
600671,天目药业,中成药,浙江,49.79,1.22,1.22,43916.06,13252.55,14095.0,5149.78,0.42,0.244,0.8,20.38,19930823,-10061.33,-0.83,243.48,248.2,38.37,10.24,8345.0
000663,永安林业,林业,福建,0.0,2.23,3.41,408170.56,187867.86,84180.77,160949.59,4.72,-0.094,6.29,0.97,19961206,16945.0,0.5,-17.87,-595.56,20.26,-7.32,24375.0
600429,三元股份,乳制品,北京,40.96,8.85,14.98,1372405.13,390454.88,253496.41,331037.34,2.21,0.09300000000000001,3.31,1.53,20030915,1315.64,0.01,21.07,12.61,33.6,2.45,28247.0
600637,东方明珠,影视音像,上海,15.56,34.15,34.34,3778784.5,2178243.25,248610.84,1140226.75,3.32,0.44,8.14,1.12,19930316,1194414.0,3.48,-23.92,49.22,25.66,16.28,148968.0
600118,中国卫星,航空,北京,53.52,11.82,11.82,1221595.25,979860.63,117958.7,164023.02,1.39,0.22699999999999998,4.51,3.6,19970908,237424.95,2.01,13.41,5.16,14.35,5.93,144098.0
002239,奥特佳,汽车配件,江苏,11.17,30.26,31.31,855989.31,425904.41,122993.63,89470.84,0.29,0.136,1.78,1.14,20080522,148651.52,0.47,-18.02,70.47,18.1,13.69,75314.0
300500,启迪设计,建筑施工,江苏,33.52,0.43,1.34,206750.81,120831.85,22355.78,77560.6,5.78,0.47,9.1,2.23,20160204,29850.41,2.22,89.4,43.3,33.61,9.99,16287.0
600106,重庆路桥,路桥,重庆,11.67,10.98,10.98,656822.0,128893.02,18066.21,5429.05,0.05,0.196,3.24,0.94,19970618,160045.56,1.46,0.98,-6.67,86.6,119.19,67084.0
002630,华西能源,专用机械,四川,24.3,9.7,11.81,1599634.13,962648.88,105437.52,81240.13,0.69,0.094,2.84,1.08,20111111,123100.85,1.04,18.7,0.23,19.63,3.24,64474.0
000548,湖南投资,路桥,湖南,58.22,4.99,4.99,204767.13,95946.49,29129.21,47826.8,0.96,0.052000000000000005,3.3,1.23,19931220,55737.73,1.12,-79.05,-81.05,56.49,13.8,68173.0
603311,金海环境,专用机械,浙江,28.37,2.1,2.1,97640.52,60373.8,16635.21,20809.56,0.99,0.29600000000000004,3.58,3.13,20150518,29331.77,1.4,6.83,-21.3,32.38,14.39,21347.0
601008,连云港,港口,江苏,283.26,10.15,10.15,713378.13,114587.82,488313.31,161476.69,1.59,0.008,3.16,0.97,20070426,43949.2,0.43,-3.0,57.16,23.04,0.9,102189.0
600602,云赛智联,软件服务,上海,28.82,8.8,13.68,546933.56,355414.94,28081.73,150901.48,1.1,0.133,2.87,1.78,19901219,67441.46,0.49,16.99,10.55,17.6,5.82,107432.0
300273,和佳股份,医疗保健,广东,34.67,5.62,7.88,598386.25,280026.78,19694.77,95956.21,1.22,0.11,3.13,1.63,20111026,62847.6,0.8,11.61,17.45,54.64,11.23,39086.0
000018,神州长城,装修装饰,深圳,12.03,13.35,16.98,1102556.63,921912.88,33142.51,-129934.97,-0.77,0.085,1.3,1.57,19920616,165116.63,0.97,-47.54,-46.39,17.31,9.07,73328.0
002383,合众思壮,通信设备,北京,26.07,4.83,7.43,947362.88,575266.44,47453.03,247311.59,3.33,0.353,5.32,2.31,20100402,76316.4,1.03,279.74,267.91,21.53,7.07,38183.0
000059,华锦股份,石油加工,辽宁,6.94,15.99,15.99,2984538.5,1278351.38,1332116.25,620243.31,3.88,0.662,8.24,0.74,19970130,485417.09,3.03,7.39,-13.88,19.4,4.17,72358.0
002072,凯瑞德,互联网,山东,0.0,1.69,1.76,69583.8,48622.87,214.26,19168.22,1.09,-0.095,0.25,24.57,20061018,-36195.6,-2.06,-25.67,-449.96,14.2,-28.89,30690.0
300651,金陵体育,文教休闲,江苏,83.98,0.25,0.76,95373.2,48848.01,23669.57,24851.65,3.28,0.35700000000000004,8.44,4.73,20170509,29054.26,3.84,29.5,32.37,39.97,10.52,3861.0
603598,引力传媒,影视音像,北京,32.7,2.68,2.71,199120.06,131060.72,546.15,1900.75,0.07,0.188,2.08,3.93,20150527,30323.74,1.12,67.92,66.46,8.35,2.02,24900.0
600857,宁波中百,百货,浙江,44.45,2.24,2.24,84202.21,39396.93,11147.25,6507.8,0.29,0.138,0.88,9.33,19940425,-15676.67,-0.7,5.08,10.13,12.52,4.28,12622.0
300718,长盛轴承,机械基件,浙江,21.9,0.5,1.98,119620.76,80463.65,26025.71,41061.39,2.07,0.527,5.47,2.82,20171106,42437.69,2.14,19.83,10.24,34.54,20.82,16382.0
300534,陇神戎发,中成药,甘肃,131.74,2.03,3.03,77857.15,26932.73,29423.88,23148.81,0.76,0.035,2.37,2.6,20160913,15780.15,0.52,-20.63,-17.49,40.12,6.94,25667.0
002771,真视通,软件服务,北京,48.09,0.92,1.62,117456.86,100198.13,12551.1,20058.53,1.24,0.17600000000000002,4.07,2.77,20150629,26546.26,1.64,-0.25,-30.94,24.79,5.23,20374.0
300747,锐科激光,元器件,湖北,34.94,0.32,1.28,226271.22,205716.95,16086.15,112941.11,8.82,3.42,15.36,8.63,20180625,66883.88,5.23,0.0,0.0,50.36,33.59,23779.0
002534,杭锅股份,专用机械,浙江,14.86,7.27,7.39,794223.69,556071.81,117049.97,82382.78,1.11,0.259,4.14,1.24,20110110,125142.47,1.69,-7.28,-46.95,21.79,7.65,19550.0
603214,爱婴室,百货,上海,39.99,0.25,1.0,136925.02,119605.86,6993.16,41563.98,4.16,0.72,8.31,4.21,20180330,30020.1,3.0,0.0,0.0,27.32,4.32,19012.0
300007,汉威科技,电器仪表,河南,22.5,2.27,2.93,496528.94,256696.84,74965.43,58753.63,2.01,0.309,5.03,1.84,20091030,55730.73,1.9,7.64,22.81,35.41,8.38,24370.0
002856,美芝股份,装修装饰,深圳,62.14,0.3,1.22,132348.88,125514.76,1477.1,28794.51,2.37,0.157,5.38,3.64,20170320,21925.72,1.8,10.08,-18.81,12.99,4.45,15612.0
000400,许继电气,电气设备,河南,45.16,10.08,10.08,1464956.0,1245552.75,113799.17,83428.93,0.83,0.154,7.65,1.21,19970418,534970.19,5.31,-21.01,-48.42,17.78,3.74,67101.0
603289,泰瑞机器,专用机械,浙江,23.42,1.36,2.67,130729.36,108692.51,16497.53,32061.63,1.2,0.27,3.49,2.36,20171031,31739.7,1.19,10.27,11.46,28.78,12.53,20892.0
300365,恒华科技,软件服务,北京,56.55,2.19,4.02,215252.17,190294.31,7470.46,66421.18,1.65,0.27399999999999997,4.06,5.08,20140123,58828.55,1.46,53.34,53.75,36.57,15.92,7727.0
300244,迪安诊断,医疗保健,浙江,23.44,3.57,5.51,919192.31,477844.69,81909.97,68650.67,1.25,0.53,4.64,3.57,20110719,127666.31,2.32,32.93,16.84,33.58,5.98,36781.0
002342,巨力索具,机械基件,河北,143.75,8.81,9.6,408170.28,233866.84,135394.19,67299.28,0.7,0.016,2.51,1.24,20100126,66075.63,0.69,18.81,-31.9,17.37,1.24,102208.0
000958,东方能源,火力发电,河北,19.11,10.99,11.02,1129420.5,240992.38,572264.94,114547.3,1.04,0.122,2.34,1.33,19991223,25241.46,0.23,2.64,31.2,14.45,6.28,80316.0
603385,惠达卫浴,家居用品,河北,11.49,2.64,3.69,434171.81,234603.97,101590.21,91977.96,2.49,0.542,8.42,0.99,20170405,169236.77,4.58,4.55,12.62,28.07,9.27,25488.0
600578,京能电力,火力发电,北京,34.17,53.35,67.47,6348577.0,816609.56,2850392.75,836376.44,1.24,0.046,3.37,0.93,20020510,363148.19,0.54,9.16,386.41,6.64,5.59,73568.0
600527,江南高纤,化纤,江苏,50.07,12.03,14.43,245188.97,168858.09,51539.8,30904.46,0.21,0.021,1.64,1.27,20031127,48882.4,0.34,15.35,28.73,10.89,4.81,59489.0
002067,景兴纸业,造纸,浙江,7.37,9.75,11.28,648318.56,310257.22,263623.75,169205.23,1.5,0.33,3.75,0.83,20060915,134801.61,1.19,13.2,-26.89,14.08,8.1,96640.0
300188,美亚柏科,软件服务,福建,170.4,4.91,7.95,286103.0,146698.38,26503.65,57520.46,0.72,0.06,2.96,4.58,20110316,74576.45,0.94,22.15,-27.97,59.1,6.55,38661.0
002441,众业达,批发业,广东,13.68,3.92,5.45,568902.13,450771.59,46318.3,187711.38,3.44,0.34299999999999997,6.79,0.92,20100706,118083.47,2.17,14.27,-1.37,11.06,2.98,33307.0
002484,江海股份,元器件,江苏,17.88,7.64,8.15,389741.44,253719.45,65992.77,137999.06,1.69,0.21899999999999997,3.94,1.32,20100929,85953.21,1.05,19.67,21.08,25.31,12.91,22753.0
600283,钱江水利,水务,浙江,27.61,3.53,3.53,548483.56,150394.06,239970.0,116163.15,3.29,0.255,5.4,1.74,20001018,25448.57,0.72,8.59,46.78,39.07,11.45,24955.0
002279,久其软件,软件服务,北京,23.25,5.89,7.1,423910.5,196122.31,23521.8,25398.88,0.36,0.235,2.77,2.64,20090811,97370.15,1.37,60.92,15.12,40.95,9.86,42966.0
600824,益民集团,百货,上海,20.37,10.54,10.54,290783.22,136603.81,18672.03,15640.04,0.15,0.115,2.11,1.49,19940204,80248.53,0.76,-22.48,-15.95,42.23,10.43,66343.0
600083,博信股份,建筑施工,江苏,133.73,2.28,2.3,33759.12,33526.15,132.55,9573.63,0.42,0.059000000000000004,0.34,46.3,19970606,-25383.93,-1.1,3383.92,1070.16,3.41,1.22,10717.0
000690,宝新能源,火力发电,广东,16.66,20.39,21.76,2104456.75,625571.5,349359.69,294588.66,1.35,0.282,4.12,1.52,19970128,306118.88,1.41,53.46,91.79,34.87,22.09,84714.0
002463,沪电股份,元器件,江苏,24.6,16.74,17.19,656409.56,352781.88,245817.2,24561.67,0.14,0.23,2.21,3.3,20100818,164230.52,0.96,14.02,136.7,22.81,9.96,77317.0
601168,西部矿业,铜,青海,16.48,23.83,23.83,3787497.5,1573586.63,766682.81,492433.31,2.07,0.285,4.84,1.29,20070712,348452.34,1.46,-8.19,113.69,13.19,3.34,188210.0
600393,粤泰股份,全国地产,广东,4.66,9.88,25.36,1988963.75,1854386.25,20830.24,207172.13,0.82,0.22399999999999998,2.41,0.87,20010319,131112.22,0.52,-52.03,-37.61,38.08,31.49,29304.0
300515,三德科技,电器仪表,湖南,41.65,0.91,2.0,57092.78,43361.56,9678.55,10991.76,0.55,0.151,2.33,3.59,20160608,13559.36,0.68,27.96,46.9,55.86,17.37,17200.0
603063,禾望电气,电气设备,深圳,45.61,2.55,4.2,282133.72,251755.55,3801.15,93835.74,2.23,0.10300000000000001,5.64,1.11,20170728,93673.11,2.23,-28.96,-75.78,48.92,9.65,22696.0
601908,京运通,电气设备,北京,9.44,19.93,19.95,1450337.5,336826.53,826055.31,289949.5,1.45,0.166,3.4,0.92,20110908,175649.45,0.88,58.32,82.34,45.41,27.62,44202.0
600577,精达股份,电气设备,安徽,12.26,19.55,19.55,565472.0,405670.34,92570.97,1951.8,0.01,0.192,1.62,1.94,20020911,108701.55,0.56,13.13,43.53,9.38,4.07,130004.0
002775,文科园林,建筑施工,深圳,12.4,4.33,5.13,372015.84,289441.81,2381.24,128617.05,2.51,0.253,4.73,1.33,20150629,75876.45,1.48,20.02,25.48,18.73,9.41,21563.0
300306,远方信息,电器仪表,浙江,1152.8,1.47,2.87,204970.09,78228.15,25079.42,112787.42,3.92,0.004,6.62,0.95,20120329,41963.3,1.46,-11.38,-98.86,64.12,0.36,13000.0
603588,高能环境,环境保护,北京,17.24,6.54,6.61,814570.13,358742.81,56213.73,59592.76,0.9,0.365,3.7,2.27,20141229,116688.27,1.77,47.1,86.49,30.31,10.8,27320.0
601326,秦港股份,港口,河北,14.03,16.53,55.87,2582626.5,347298.69,1544417.75,520352.0,0.93,0.168,2.52,1.25,20170816,201488.75,0.36,-0.07,9.71,43.54,18.0,111496.0
300329,海伦钢琴,文教休闲,浙江,33.69,2.51,2.54,109583.38,69707.3,18562.92,35690.7,1.41,0.16399999999999998,3.46,2.12,20120619,23503.84,0.93,15.22,34.02,29.03,10.78,27881.0
300111,向日葵,半导体,浙江,0.0,11.17,11.2,232263.34,122923.72,93651.43,24423.59,0.22,-0.23399999999999999,0.96,2.18,20100827,-35175.98,-0.31,-43.99,-2041.18,0.55,-48.48,110229.0
002768,国恩股份,塑料,山东,26.45,2.4,2.71,344166.66,252904.2,67960.1,92642.06,3.42,0.76,7.03,3.73,20150630,65191.76,2.4,70.31,50.54,17.93,8.63,9887.0
600079,人福医药,化学制药,湖北,18.12,12.86,13.54,3687438.5,1609236.13,409513.44,492835.44,3.64,0.43,8.78,1.32,19970606,523876.19,3.87,26.71,-66.57,39.88,4.79,63642.0
002822,中装建设,装修装饰,深圳,17.82,3.06,6.0,470397.19,420513.16,15563.6,66066.03,1.1,0.221,3.56,1.48,20161129,79462.75,1.32,36.57,15.85,13.57,4.48,43255.0
603969,银龙股份,其他建材,天津,40.3,8.41,8.41,231479.45,172544.88,25781.53,49153.43,0.58,0.052000000000000005,1.92,2.19,20150227,45553.37,0.54,7.32,-29.92,15.42,4.37,41429.0
600085,同仁堂,中成药,北京,34.41,13.71,13.71,2026495.25,1599815.88,192502.36,200657.94,1.46,0.62,6.55,4.34,19970625,491003.0,3.58,7.09,3.72,48.22,8.11,66855.0
600231,凌钢股份,普钢,辽宁,5.14,17.69,27.71,1555322.0,589050.63,852378.88,45192.5,0.16,0.461,2.72,1.16,20000511,360418.84,1.3,17.89,28.21,15.28,8.08,81189.0
603908,牧高笛,纺织,浙江,26.06,0.23,0.67,63725.48,57840.17,3814.98,22928.67,3.44,0.638,6.82,3.25,20170307,13175.98,1.98,9.85,-17.96,26.91,9.25,10609.0
300287,飞利信,软件服务,北京,18.71,11.19,14.35,867531.38,557314.94,15460.67,330325.81,2.3,0.17,4.16,1.02,20120201,121753.38,0.85,31.86,-25.28,28.62,12.38,63355.0
002055,得润电子,元器件,深圳,39.18,4.26,4.8,984869.38,659363.0,117171.22,127042.7,2.65,0.182,5.36,1.78,20060725,83491.06,1.74,40.56,-28.62,13.85,1.63,42143.0
002625,光启技术,汽车配件,浙江,362.85,4.27,21.55,832973.13,741346.25,31489.8,504307.31,2.34,0.015,3.51,2.12,20111103,32118.93,0.15,9.42,-55.0,31.71,11.91,32507.0
000659,珠海中富,广告包装,广东,261.72,12.86,12.86,267795.41,82566.25,136488.42,27854.08,0.22,0.006,0.52,6.14,19961203,-133315.19,-1.04,5.13,-24.68,22.07,0.9,62060.0
300600,瑞特股份,电气设备,江苏,24.87,0.66,1.69,121956.38,82848.9,20465.2,48111.26,2.85,0.513,6.27,2.71,20170125,36244.0,2.15,4.64,1.25,46.64,25.51,11206.0
600590,泰豪科技,电气设备,江西,21.46,8.1,8.66,1104109.25,709977.56,61827.78,250358.27,2.89,0.18600000000000003,4.42,1.2,20020703,62842.05,0.73,43.75,33.63,19.48,4.87,38661.0
000070,特发信息,通信设备,深圳,18.29,5.42,6.27,704845.38,549540.81,53504.7,73884.7,1.18,0.262,3.39,1.89,20000511,70437.09,1.12,7.25,-4.4,14.93,4.08,37273.0
000019,深深宝Ａ,软饮料,深圳,0.0,4.16,4.97,100912.42,48747.23,29781.38,35899.93,0.72,-0.06,1.85,4.04,19921012,642.82,0.01,-6.06,-13.59,27.06,-13.83,67184.0
002354,天神娱乐,互联网,辽宁,14.9,6.47,9.37,1332939.88,228055.0,2885.96,588155.81,6.28,0.268,10.06,0.53,20100209,235473.45,2.51,-16.48,-66.51,66.57,13.45,48442.0
002092,中泰化学,化工原料,新疆,5.98,20.34,21.46,6401846.0,2560790.0,2619744.5,927993.63,4.32,0.937,8.66,0.86,20061208,670645.94,3.12,68.04,-1.69,12.93,4.45,88996.0
603099,长白山,旅游景点,吉林,22.16,2.67,2.67,132402.97,33041.32,72136.31,28555.84,1.07,0.289,3.83,2.23,20140822,40571.65,1.52,21.2,5.69,40.7,20.07,20688.0
600715,文投控股,影视音像,辽宁,549.72,12.84,18.55,1055697.88,431754.69,40389.85,488327.59,2.63,0.004,3.87,1.1,19960701,40962.21,0.22,-34.54,-97.94,22.47,0.86,31010.0
600983,惠而浦,家用电器,安徽,8.7,5.33,7.66,801937.69,531304.13,143839.88,123853.67,1.62,0.462,5.47,0.98,20040727,192788.36,2.52,-5.34,725.9,23.23,7.64,25671.0
000829,天音控股,其他商业,江西,384.41,9.3,10.38,1342555.0,959354.13,27222.85,66224.55,0.64,0.006999999999999999,2.82,1.9,19971202,110269.52,1.06,12.26,24.74,3.62,0.04,62683.0
600178,东安动力,汽车配件,黑龙江,22.5,4.62,4.62,339003.75,117741.36,51090.67,86040.36,1.86,0.14300000000000002,4.18,1.03,19981014,35899.68,0.78,-26.33,44.88,12.75,6.94,41082.0
300727,润禾材料,化工原料,浙江,35.07,0.32,1.27,74336.27,52586.28,12680.78,22060.6,1.74,0.436,4.05,5.04,20171127,13957.24,1.1,50.56,59.63,27.12,11.39,13506.0
